Gene_ID	Ctrl_F1	Ctrl_F2	AIS_M1	Ctrl_M1	AIS_M2	Ctrl_M2	Ctrl_M3	AIS_M3	AIS_M4	AIS_M5	AIS_M6	Ctrl_M4	AIS_M7	Ctrl_F3	AIS_M8	AIS_M9	Ctrl_F4	AIS_M10	Ctrl_M5	AIS_F1	Ctrl_F5	Ctrl_F6	AIS_F2	AIS_F3	AIS_F4	AIS_F5	AIS_F6	Ctrl_F7
ENSG00000255503	0	0	0	0	3	0	0	1	1	0	0	1	0	0	10	1	0	2	0	0	0	0	0	0	3	0	15	0
ENSG00000255512	1041	464	322	915	634	668	645	1208	470	379	144	650	60	641	1324	448	875	279	203	282	508	779	593	1105	1148	1695	648	507
ENSG00000255516	99	176	424	303	14	8	450	10	5	217	72	4	2	389	16	15	479	10	8	400	6	6	51	153	291	880.5	182	2
ENSG00000255528	526	249	313	384	19	23	127	458	84	821	281	485	35	3013	935	579	544	24	30	23	39	38	330	213	604	1395.5	476	195
ENSG00000255545	1383	1254	3923	558	9756.5	1381	4112	1538	3042	3919.5	2810	646	2598.5	4102	479	5414.5	2978.5	3676	1355	1632	5226.5	10753	7256.5	1110	5241.5	5804	683	946
ENSG00000255546	1118	177	435	1610	41	348	1226	1382	287	800	391	17	311	590	633	1057	441	1041	135	837	469	617	41	684	1294	2139	132	263
ENSG00000255553	0	1	0	98	1	0	0	0	1	0	0	1	0	1	0	1	1	0	0	1	0	2	0	0	0	0	0	0
ENSG00000255557	2	127	10	382	12	4	14	23	7	5	87	28	27	1675	222	26	46	200	1	5	8	6	10	9	8	333	5	3
ENSG00000255558	1670	1176	2741	5631	2946	1887	884	2707	1885	1042	1719	3942	1696	6855	1827	5119	3056	3504	770	3099	5125	3426	5132	2422	4090	4416	2445	471
ENSG00000255565	0	3	0	0	0	2	528	0	1	0	0	0	0	0	1	359	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000255571	1441	1671	2202	3045	3004	1117	2563	1988	1911	4313	1208	1950	2176	2387	2755	5737	2969	3444	951	5091	4777	3727	5127	2589	2055	2884	1628	988
