"","Ctrl_F1","Ctrl_F2","Ctrl_F3","Ctrl_F4","Ctrl_F5","Ctrl_F6","Ctrl_F7","Ctrl_M1","Ctrl_M2","Ctrl_M3","Ctrl_M4","Ctrl_M5","AIS_F1","AIS_F2","AIS_F3","AIS_F4","AIS_F5","AIS_F6","AIS_M1","AIS_M2","AIS_M3","AIS_M4","AIS_M5","AIS_M6","AIS_M7","AIS_M8","AIS_M9","AIS_M10"
"MI0025892",0.371742695556171,0.249762849245859,1.46043327852076,0.154465241783446,0.156196847357984,0.343730604918554,0.195899175135406,0.221179448341708,0.242927650302052,0.195825991612422,0.203685806421289,0.20322705515133,0.612744498581916,9.96084483629604,0.213373704159731,0.149157370375241,1.56389347560305,0.215248293019542,0.182733148330059,1.46995445012024,0.136838057029421,0.195050596451387,0.137483187693183,3.89055595503123,0.609310894469398,3.97501360882195,4.01712890839104,0.625397340808497
"MIMAT0000101_1",2.77378811663903,9.1841175989949,5.87134226640686,3.10473462839646,1.50942923195324,1.26169876554821,1.25308193723532,1.85057972557778,1.95176426811803,1.72571843885288,3.77970123345222,1.76305534777247,2.33495576766927,1.20829943668253,2.40246775260995,1.20287581970668,2.0861488627268,1.82210505322072,1.23875025385236,1.27161464991264,1.18995715704244,1.25215375357658,2.82192621821088,3.95503983356713,10.3609117246831,1.21175950529842,6.59405326817083,3.74477949320507
"MI0006389",0.318806828557195,0.0596056919504913,3.35501943188246,0.372124170149981,14.6028951122645,-0.0998381844049445,-0.00739516013325514,0.795861754549546,0.0476251245032842,3.12366639846463,0.00175604686656516,0.00121737061597216,0.475916963317107,-0.0565898038663952,0.0131182292090459,0.595348064133405,3.46543947114913,0.763342756425276,-0.0229075148161213,0.0123595433681514,0.227631614073437,-0.00839347730215634,-0.0766125757554357,0.0130655077063146,-0.040152905193817,0.684683297154914,-0.0829607372408876,-0.0370559875149228
"MI0021472",1.27361765885134,0.0329762704750913,0.277338519588244,-0.100182256001009,-0.0976230783268111,-0.155500898573163,-0.0405041453962693,-0.0055061264095122,0.0238710106624792,-0.0406068981895783,5.12350098180121,-0.0302588474295915,4.4964913752115,4.82934905057003,-0.0162099544150094,-0.108065693529039,1.04394976562107,-0.0136313041780066,-0.0591328975782032,0.731590629824344,-0.12659784717721,-0.0416961199891457,3.74136062798225,4.05823654057066,-0.0801265203142982,0.664342138349313,0.356838146448722,0.465991991453429
"MIMAT0002820",1.5860845996318,2.60423945152082,4.55508657322894,3.19359120696889,1.67677072913932,1.42996498787613,5.17616488555987,1.50285551694262,2.566772913153,5.49218098518634,3.52586170844547,1.87315432196329,1.46453427931257,1.66825553535037,1.49699622811943,1.45090795483789,2.13257382001708,1.49839829774903,1.47453403195102,2.39065654835137,1.70901055510344,5.31123531083051,5.31345578310772,3.78829996712296,2.98945400262462,3.06700059460212,2.40844135911763,3.12071927988381
"MIMAT0000268",4.53054275040791,4.35138070082417,4.38627921787458,4.40477756773807,4.95445261770523,4.93348355487648,5.02910301639967,6.17310385707225,4.45567547088209,4.09241736379085,4.65460486980366,4.95571589478189,4.63608618721894,6.80106895294343,4.83961092391311,4.2173651432371,5.89866503608576,4.39606628403966,4.39591461819657,4.13750668963171,6.11121191272777,4.02626272287236,3.97605789052685,4.38263231176462,4.37594109631151,4.1366109984481,6.14699071187683,5.9715364846538
"MIMAT0000266",2.88233640693887,3.27238226446189,5.02832348685046,3.0888573219604,1.49373887388742,1.5292320885361,1.51458080806153,1.91840867613043,2.49530697419908,2.50066141857291,3.30950452305582,1.51858061710121,1.50015282268974,5.21814075948697,1.52419833826931,1.49018843786876,1.55927668320409,1.52524631812158,1.78325473475348,2.61981398506452,4.76029841882033,1.82752473164648,4.68576910831955,3.34007674731039,2.79092793442907,2.3488143473617,2.18082415108638,2.70125071585692
"MI0016820",0.961087750006217,8.1366256473912,2.21845827970335,1.07693062890838,0.642797286460793,0.563414920607223,0.721575962437188,2.26956940783178,2.12193665387884,1.38202603269049,8.66558982363576,0.735768602298708,1.19037761175374,1.07548328842102,1.49361417900836,7.43953859834822,1.82862076091654,0.758849689914163,0.69582223280985,8.8809716909843,1.32916468062922,1.76084978146976,0.924776957681498,0.755180115328295,1.51378919025147,8.28318136516394,3.48822416916281,0.672097808238946
"MIMAT0000092_1",5.59935983281608,5.4023208509445,5.24228210868369,0.617061910686998,0.621553113898659,0.517469899217387,0.719710218841927,5.18071530873979,5.5221338673297,5.64847105914579,0.73802402570034,0.736952497700914,0.653420728100742,0.616612428021752,0.760445078309327,0.603169024105063,7.88170579150045,0.764739194526922,6.01804746744923,4.62138915017966,4.17494217408618,4.87585141555875,0.57190105822966,0.760341816908366,0.65202597560049,0.625067308135305,0.557319178801956,0.658581434728984
"MI0025925",6.69307501615547,2.14767128597498,1.62193070148615,2.04089974493975,1.3319077697293,1.27870114140786,1.8782375671659,2.36529330557824,6.71082812543321,1.3881844835502,1.3994540473309,1.3987953329618,6.63526551667381,1.63364951082189,6.37389461335618,2.12386073455814,5.73690085383078,1.41609473585709,1.36948938764673,7.3952811531443,1.30476622169936,1.38707458516771,5.34573346377818,1.41332700106135,5.26414687854005,2.58006451710619,5.59404539002912,6.60642423199855
"MI0017434",7.39760522722915,3.4686277718559,2.6216172576789,2.43863332293219,3.17463368564451,2.77285032320094,2.76311702051627,6.23305188000339,6.82713652283807,3.3035643136974,7.3387038803125,5.16836331558454,6.96273403935615,2.97351326041362,2.8264476488613,6.38168248242521,3.93982561659549,6.79699651952979,3.07150777102641,3.87396999202658,6.30938890338189,3.53530501026215,3.13387840009731,6.68412882107782,5.88234217701196,2.61869789057305,2.88381137224004,6.80414295047982
"MIMAT0000231",1.35873835924643,1.97729078474299,3.90244882379938,2.71515486410739,1.30533448043566,1.3368888631641,1.31624734059923,1.32370098764584,1.95099436870493,1.5703686653652,2.81068206403791,1.79073480654266,1.30866929813381,1.30483466635993,1.32135659928053,1.30349761205419,1.34037074132933,1.32191608793796,1.7017556128957,1.61827189314558,3.61543398576472,1.75583104339025,4.40076039796698,2.88176551748687,2.17752580202083,2.33327142950954,2.07805193750838,2.52073076172235
"MI0017340",-0.569453524656915,-0.813688606223298,-0.486068222770861,-0.0900393522274134,5.01583532628637,-0.825034108390245,-0.905484170644446,-0.161776482282643,-0.823591305869706,-0.905637057131549,-0.889785203370551,-0.890680475272056,-0.153885662969421,-0.531721392039984,-0.871651051035104,-0.942076521886054,0.453501605820539,-0.189514580417918,-0.919112883120381,-0.8728199126415,-0.950534544139078,-0.907263408470322,-0.95009128919106,-0.871732092849004,-0.929071139823138,-0.0584956869192285,-0.953743201630278,-0.927283233684888
"MIMAT0004784",0.174964513646081,1.40316359390774,1.96197956029716,0.636293968738598,-0.119105730056922,0.231297684221984,-0.0580535836506766,0.788917744583316,0.0102287239135204,-0.0581629750672117,0.685447606651091,-0.0471534063074208,-0.0994861741423116,4.70898567436231,4.92000047131246,-0.130326277452876,0.0532384351798428,-0.0294913965758448,4.62284063772738,1.15372985392716,-0.150290436119467,-0.0593226569707359,2.11654364035277,-0.0322940514731378,-0.100349172783933,-0.1169525307446,0.523507517427959,4.50938927641753
"MI0003625",0.671616165472013,1.83881442905411,0.788861304301538,5.53124689825061,1.11710637065343,0.624344079242598,0.483836864532078,7.62315119239661,1.79609173694601,1.10514353954303,2.33206022310191,0.494298834076698,0.930619331529179,0.826682997036443,1.20724135916816,0.416196460616208,0.592855350475351,1.21774773303094,0.46494990933948,6.31818644813709,1.06626218681539,1.1004609178096,1.21871849345493,1.20698825296233,1.46254520970947,1.13099274783507,7.16465717179414,0.944755052340328
"MIMAT0022732",0.00588287846974783,6.98212891707337,1.15618348271005,6.24093121501558,4.37424319475131,-0.471582428127651,-0.386002881734601,-0.356146702838382,-0.324697593590607,-0.386081702451331,-0.377632200581903,-0.378124505601213,-0.415495293781922,0.316525918857769,-0.367255773888199,-0.436951975736598,-0.190271376489866,-0.365243019284824,-0.400228724331577,1.18859030400363,-0.450600771159849,-0.386916996168646,0.591861454325339,-0.367304123606157,-0.416101647395795,-0.427701528500666,0.0373593121969932,-0.413246499302417
"MI0022738",0.276150190261689,0.260781867817399,0.281518609926869,0.248065195068474,0.248214817562935,0.24504543864234,0.251796764525214,0.511346556096677,0.259193853416179,0.251789891279835,0.252533868530579,0.252490122552674,0.249311509159696,0.248050287010664,0.253467083958355,0.349376238799881,0.629420946324344,0.25364973734359,0.250576464136965,0.253404143660486,0.24657286019064,0.452858425941243,0.246626496098497,0.253462707289512,2.37259199822005,0.914156753044716,2.36898253660528,0.398364743356527
"MIMAT0002819",2.18154093832888,2.45921683484773,4.08238945398929,2.64714275978234,1.4255583736069,4.33437837139845,1.44550741124486,5.1026701895479,1.92158299541635,1.44546939315709,2.48636986639662,4.58410500634205,1.84015672549343,4.85269555387928,1.82230371824116,1.42216166672066,1.4883363647809,1.82872445120693,2.21413278481225,2.06947271722485,1.53970738427231,1.44506686758439,3.84191676254483,2.42045806553774,1.98088891632777,2.35120195788675,1.69635995436766,1.99905537889528
"MIMAT0002174",7.58477065537216,7.17393364417857,6.0734901389928,4.60103413856038,7.18381230573971,3.49744934633382,3.53699690986489,7.26944018290101,6.69179036134024,5.76314924513283,4.68225014554095,4.23904660848349,3.98518463221368,3.67651311126445,4.1221773721409,7.04958271522303,4.66158994068494,6.97355716340376,5.69143662757396,6.79170286466183,6.03835126083294,5.75414040671194,5.80810635609122,7.0693955850049,4.50732520185263,6.83655334126245,4.2289676643925,4.45997835152276
"MI0019305",6.39810640738394,2.13523216795289,1.16923115804176,1.24471751155549,2.69165406818116,4.95440857880792,1.47259262071857,5.61080578101376,1.04917849853879,1.00291712684573,6.30590446313664,3.87840875671494,1.95663282863646,1.24370314968143,2.16725342569099,0.959847913211641,1.83955619252284,6.17386811872033,0.990551588896037,1.01919882193923,0.948950827583088,1.00217873885174,0.949516524620785,1.56080719868082,1.32317513153974,0.967391942371476,0.944873426772298,5.9417909625214
"MI0000469",-0.739651184870938,-1.1641573358357,13.1512757735119,-2.10057913257282,-2.07255781887273,-2.65065796918352,-0.258232096687095,-1.36960880567671,-1.21018408097534,-1.58948086847461,-1.51638648264679,-1.52051613366456,-1.89229770597671,-2.10342525514435,-1.43268941078848,-2.19239075411224,-1.01722523708242,-1.41721083198937,-1.72412507875744,-1.43808739763329,-0.637138365276728,-0.267660011417421,-2.38796993984632,-1.43306369043129,3.08892546773509,1.83121850265383,-0.776850033239574,-1.86567882265532
"MIMAT0027353",5.57687567343062,1.67909087876598,4.83607340597598,0.765068665303628,1.89755780662897,4.53103021526239,0.830871126953737,5.51222428863208,1.6460255881735,0.830756611617159,5.64963582866362,1.43939586478588,1.51868846509838,0.764789663655239,1.49492704323508,0.756483896020878,0.949355585811041,0.860962160129543,1.31988718151255,5.96420164875923,4.42819321967871,5.40863072966521,0.737461658246418,0.857992819540379,0.787023102197689,1.15532536604275,0.959465946101036,0.791193654801588
"MIMAT0005797",0.467224830771804,0.350445134664717,1.66767201180551,0.630889868834446,0.226920951373629,0.174627870427379,0.280053769525604,1.05039843105167,1.1644834685741,4.68695609036084,1.33012774977552,3.74703851511191,8.89246026295709,0.22434043037087,2.2219095519169,0.84645058868733,4.61274893741282,1.41349616011018,0.262566583914999,1.39570001868697,0.701933328529876,0.2789303638574,0.201423282194947,1.67772108002139,0.243041728482482,0.228762118710887,0.641245154552972,1.2942943980128
"MI0019309",0.977074826285633,0.811014412532556,1.09215771811172,7.24826657548513,0.581626711576132,0.658224649980221,0.68322046614426,4.15945963248143,0.795299721055267,0.683039846970793,1.89031934888629,2.18531429021698,1.20009748121338,1.81888494789631,7.08889566004589,2.80097820755372,11.96412285611,4.83295841614048,0.650361522029091,10.2643624535431,0.528949403143129,1.81487084908233,2.17293964560203,0.725644176677715,0.61302730296577,3.44115234769293,0.515870056337377,5.48650229381217
"MIMAT0019740",0.513728684610026,0.1861675163342,0.632917569818531,-0.00605780911275056,6.4846319917137,-0.087685224310931,0.0806315066595067,0.131019983481341,8.61989915993204,0.080483156533057,0.931751646433571,0.0954102565651376,0.0243794529120009,1.11745009678647,0.998687704459255,9.78945519163207,1.90570425384282,0.119344719587654,0.0536903078823903,5.52070813973115,0.348211869278957,0.86950385931421,5.45226748141211,0.11554757793533,0.0232061531735004,0.000616738268045536,-0.0553520273058359,0.678029105524503
"MI0025919",1.53974364331809,0.119126760205245,7.61022105221889,0.465209556626285,0.820706589605549,-0.169952761325588,0.0108786885022496,0.0629667972969701,0.105932819215547,7.76083027306675,6.10515575373984,0.0262382954716838,0.964673275555662,-0.0811709335109869,2.13266281425563,0.413326418258426,1.2778435026858,0.0509670823278614,0.706700145301852,1.37245514901997,5.67482278920709,0.00908531739534379,0.772362456873584,0.0470556591818954,0.588426622764654,1.08781296170727,0.830211066821229,-0.0436593683824895
"MIMAT0004563",0.407787925426304,6.23143767107378,2.36011986085853,-0.235534783667516,-0.230396341080934,0.0917249428192441,-0.119935618490632,1.47563464136944,7.61229655613957,-0.120127950417608,0.842694638872527,-0.100858431143172,0.545290247233274,-0.236049489692442,-0.0750050519164436,0.341179726812858,0.158245203167872,-0.0702961735256658,1.11592927075095,1.40347704871106,0.498899889125905,12.5438806400465,2.53325927866833,1.40872885852582,0.951389700398563,0.817082505608002,0.4121897996954,1.27746331067945
"MI0020358",1.7901423749883,0.832707657564964,1.35805521535118,1.10386991400064,-0.444773183388755,-0.531909419364053,-0.362936028209695,-0.314408915689275,-0.264484711146834,-0.363080162180634,0.542197826386134,3.83642905056781,0.656814492164253,0.137443357171067,-0.32913480053484,0.661424590535206,1.83669820676899,0.620661997592401,-0.389238422250106,5.89940005006162,-0.487788239552267,-0.364608669996547,-0.486316088419833,-0.329220342513032,0.650686206404066,8.9900618044295,-0.498527268569442,-0.41384681119134
"MI0000342",0.313794801213789,-0.00151953429402329,8.42906435446726,-0.333368313030934,1.09290445351112,0.0241449460594487,-0.172745274710881,-0.0883549170243154,-0.0215796500244567,5.20191512126092,0.85807109651352,4.83451570009907,5.18721507488265,0.779048566995022,5.30511119825478,0.314772865126104,2.26880412822992,-0.107436837760161,0.677458916960323,1.43469137278622,0.142788333835614,0.786671537848101,0.152587524697473,-0.113700907615526,1.50159186025153,1.11435749796338,3.59985834005316,1.30490500432795
"MIMAT0005911",5.08041526278073,6.72404647135934,4.42043726122544,3.36092852872357,2.04953849716649,1.86940474935764,1.60381916783044,3.58942772081808,10.5128647543952,3.43273272786202,2.96804171741083,2.39356958560176,7.17897661635667,1.82726407044441,1.62629438946295,1.98907573913521,3.08136045625322,2.90345431456964,3.11222691514798,3.83545052751379,2.38789471965624,2.8916301908499,3.98643547802323,6.72671292497836,2.74076315268411,2.0608726213509,2.22437060977719,2.77089811677166
"MI0014205",1.47262708083235,0.453356223778776,1.58184060387467,0.376427264657804,0.377779018218795,0.34844401970357,0.409252370164763,0.429756972250538,0.44767367334011,0.409193525634083,1.28609678571339,3.19034785195919,11.0267646572129,1.09524251612894,0.423388342082157,0.372294915237312,0.47311123275563,0.424914775851877,0.398714646201704,1.00290342449596,0.582505360253871,0.916320939801695,1.51901187452831,0.423351720442461,0.387155341430849,3.62007947800758,3.93904193627944,0.787886178078638
"MIMAT0000688",0.715170540687496,0.578961317552117,1.64353568787407,0.523670476739064,1.18064303444757,3.18401497117202,0.997900903546629,0.561566322920946,1.57903392750145,0.546718169032261,0.551262728043944,0.550996031851044,1.10753013138287,0.523577201546282,0.556936643627313,0.520818278896332,1.74361559307387,0.558043756324231,1.41787051705586,0.556554887970161,0.697533368178215,0.546272684993576,2.94673192848841,12.935264156742,0.864069861876903,0.525342950384861,0.670833228590319,1.47638893869018
"MI0016791",1.94337983440549,0.181235274655224,0.374372151237055,3.0265592182722,0.119688971910729,3.08046975727812,0.145295983856859,3.26768265726719,0.176601482433415,7.95353294029758,0.679156985665129,0.150106163604315,0.127669727864594,0.118480395197316,0.156808567845721,0.393352493456535,0.981495964420351,0.158052110542878,0.136718309115469,0.156379368548072,0.318274847793668,0.144740614092378,0.107894195521113,0.724195061652975,0.127313720503004,0.120553301994907,0.104578241202348,0.128992324465851
"MI0017979",0.405367288776778,0.363821408093178,0.434543646226579,2.99577503761211,4.42801938933476,0.44376733474721,1.23464678780414,0.853041537115354,0.360418725742295,0.337726221875762,1.07099406489729,0.341203886568077,1.02752941857952,0.318826365885364,0.346025222810406,0.316562853703514,0.375750426875458,0.829111743882281,0.331655118014671,0.818848558043068,0.476450627292714,1.01982360231975,0.618205684989916,0.346003702342217,0.32501365174798,3.4449113994924,3.53330202870935,0.326195011785616
"MI0015895",0.348188683431503,0.692302294980475,0.972014641617992,0.65399630737201,0.314260128576689,0.309952825398689,0.319139629161203,3.61636440292125,0.325466798492215,0.319130254190785,0.573703833002447,0.320085593428116,0.315752782538783,0.314036292875657,0.321419286078458,0.431567647751049,0.334389750480559,0.321668738669871,0.317475885250433,0.321333335166831,0.312027473318627,0.551447093190666,0.312100364769534,0.321413309197828,0.315685657601353,0.84894074410286,3.01008505332661,0.316002599965611
"MIMAT0000074_1",1.51304559767114,2.42084008455183,5.16361946089627,3.44118474170467,1.8154663179956,1.75147643096838,1.37790569369407,2.25789981044886,9.44986568697482,2.32020357045489,3.510250643876,1.84638711206198,7.66513542950038,1.60092758747865,1.39529768655557,1.57260539255453,2.83114230380438,1.90155871973277,2.01235656674519,2.20692585148281,1.64924983343624,1.80789115533087,7.18748483958684,3.06553141482135,3.34818303377318,2.96728048803651,1.31686246353868,3.57272891270099
"MI0000080",1.35761508252791,4.76939556129242,1.38631394155991,1.45325276682349,1.20501326721373,1.2506344277819,4.53301034847755,1.26130228254255,1.84620072752897,5.49370624280755,1.2458416795773,3.69326068251634,1.21560010563295,5.19434202267025,1.25437604802769,4.667518919685,1.30868124781812,1.73312709132057,4.20763008402466,1.2538034368302,1.35970866293843,4.66854079178809,4.89917825423626,1.72502138882004,1.21512755251556,1.20615918336732,1.1850045761953,2.6552670195116
"MI0000542",1.01393371604369,3.98320639086418,4.09224256888593,3.64223976211527,1.13685664283074,3.70245119878077,0.946509990383537,4.30607303687883,1.45421555768107,0.946475135664187,1.56449783798734,1.5621750321456,1.18666172833759,0.927309354504521,1.35241585987534,0.925025098057719,0.985506537901626,0.95585903560678,0.940300846558991,0.954625284462759,1.05587172565573,1.5201080478233,0.91990172801878,1.61246701621903,1.18448727570529,1.44240594986352,1.44087745153692,1.66742584101228
"MIMAT0022924",0.219044149046861,-0.175473699866915,1.58542284636809,2.84130885272904,-0.47404245173018,-0.619889410929319,-0.348844284048101,1.33340486761617,-0.216408209298403,-0.349057589136081,-0.326454864689842,-0.327757571616854,-0.432329438684176,-0.480614744157774,-0.299395037866754,-0.498651328524774,16.3339577053107,1.28250520352123,-0.388149335658707,-0.301177820421584,-0.543993987923211,-0.351320994505484,3.92424538372775,-0.299518816543925,-0.434131702753763,4.34322000481247,3.87685333729745,4.64059560135212
"MI0017341",0.139100684954719,-0.187680726490369,3.07972035245628,-0.779730166062596,-0.773890309430646,-0.911339162338061,-0.514548846464357,0.713789730203082,0.883349680367776,-0.515091351756191,23.9892929881176,-0.462002855087883,0.213670030794701,0.491804335751084,-0.394394552124978,-0.797845180469554,-0.0745735818516787,-0.382479266997449,-0.618739378949987,0.643321677991545,-0.841218376395955,-0.520862146969966,-0.838898152228401,0.648442365139532,0.207321999050566,0.079810956451263,-0.858180277486594,0.236964881590902
"MIMAT0005899",1.6155298465788,0.873237397185573,2.38616386006348,1.19007899687483,1.54505543423074,1.32826285152542,0.850985272332258,0.861173211676718,2.19232491411777,0.85095643072329,1.80671141722963,0.853892169375828,1.08936440796042,1.18900077553737,2.0040062993324,0.833320539613076,0.883612612322933,0.85874254545075,0.845856663981763,1.25001922620016,0.828914255563612,0.850651077642541,2.24590319985055,0.857961192833301,1.42175373836053,4.66829466737113,6.58164123352525,2.01671527609707
"MI0017294",2.49177209081501,2.2333772194238,7.98402879962732,2.27063733977391,6.52836788597745,1.87182368398301,2.05177398842057,2.96701216494901,2.51493725530303,2.88771653435418,3.36474689209987,2.07627110954548,4.92643335306684,2.16118444622314,2.1103086844828,2.31352218988406,2.31370490660784,5.94198770783857,2.87045329812387,2.90084991698068,1.85737186458294,1.78842991899946,1.8594622390848,2.3632646799344,5.07786694408952,6.05149924442074,2.91688998690921,2.83241696012013
"MI0008329",1.14452832322305,1.70250571137611,1.17515022805172,4.06684039622157,4.96542588769424,1.10747116972151,3.88408579662753,1.0397731553554,1.06128862414429,5.03938244141177,1.50233308474419,1.50021259445935,4.67780079842566,5.10621932158829,1.03210632879806,4.76865047615939,1.09171524577404,4.859110396151,1.00229789779393,1.54353706424418,0.958524934183212,1.01422551670115,1.15498874083471,1.0320622116715,0.988269811549946,1.27106725946887,0.954132585785717,1.58397425312802
"MI0019148",-0.788011123955066,0.0238521032110474,-0.667767542677338,-1.78127520361753,-1.77495678195349,-1.93958591728508,-1.52178104554632,5.98226469571284,-1.19462135252397,-1.52239004784237,6.08843023022715,-1.46279428564069,-1.73073574536762,-1.78191027960966,-1.3868989674626,-1.80118007051532,0.175460552618665,-1.37352317904157,-0.512312132873939,0.994289156537235,-1.85101770451675,-1.5288681920894,-1.84826684290461,-1.38722240060058,-1.73290362462825,-1.76995168652418,-1.87144688996453,-1.72190664016955
"MIMAT0000772",2.60008694009477,2.68739295869069,3.96700970189168,2.54527569043786,1.84599918244986,1.63226161594411,1.57225348342877,1.58044770467217,2.25691336954865,1.83889669235341,2.25588270752355,1.86164894745999,2.04292789345679,1.83598086410318,1.89269885698578,11.4224006444308,2.38707933638866,1.89841863226868,1.79840406377208,2.46304899895007,1.65331593367783,1.83650751646812,3.7864422109425,2.60234713646022,2.43455701326585,1.96902140789729,1.71485191052274,2.17425847733782
"MIMAT0003260",-0.0215859285001918,-0.349176985114948,0.0923747126005595,-0.554316445948344,5.06489195005161,-0.631043880187066,0.358615387818808,-0.430871749189181,-0.368969244789182,-0.47565537084679,0.412239669792958,7.25175174708107,-0.526353708830816,0.02036308800318,-0.444418071809736,-0.565011855267296,-0.248917709697942,-0.441146071328084,-0.499733974930732,-0.445551188708739,-0.162734187014314,4.81405508532222,0.127389846609814,-0.444496771419758,-0.52742549006244,-0.548155894074737,-0.600334768760712,6.11340656198782
"MI0006335",-0.38001149525962,-0.779551456475167,11.4873041550278,0.368388172769168,0.0818747902934084,-1.60564092193052,-1.14923870444916,1.46450781847667,-0.82287126215096,-1.14963825476525,0.110102415443734,-1.11060851866714,-1.30668102384609,-1.37624336639474,-1.03229053827158,-1.40329625366559,-0.641260774694029,-1.01772229053475,-1.22621667175396,-1.03737105701016,-1.47434837054044,-1.15388926717264,-1.47038130970699,-1.0326428056619,0.583791825731464,6.58737456349519,1.69373902295726,-0.211091466675094
"MIMAT0019857",0.00559970933839538,0.705460731809238,0.116457514487267,-0.618183645848167,4.11151236347084,-0.69244622046035,7.81960635942279,-0.495207618775518,-0.369272005319853,-0.540314643897677,9.5294737246017,2.97924230921947,-0.590693825937927,-0.618522378626659,-0.508944934472707,-0.628640024608503,1.39617805656475,-0.505636832702866,-0.564326066592448,-0.510087090501851,-0.653378955543065,-0.541721680648499,-0.652066375763744,-0.509024272058148,-0.59175146284488,0.0136075318627569,0.00243031273908245,-0.586778449308884
"MIMAT0004748",4.43299708360541,3.94633209289284,3.77962634857158,5.3274400748549,1.70286524836649,1.73423540140496,1.7217984852567,3.68596654488115,2.94915869435081,2.93011296391885,2.90612652618279,5.10006672107824,1.91820956014708,1.70199220913196,1.73058195610929,1.69965411473749,1.76285695219704,2.0731836305432,2.43742888384602,3.51891522525091,2.19750312453154,2.92372840583932,3.04449152574541,2.30279196191474,2.33076270260001,5.11927270957578,2.46149863974115,2.09338461623236
"MIMAT0000270",1.60041957178895,1.30495238912342,0.748104810966156,0.496837847671031,0.835259195828874,0.742404031127781,4.74454987569722,0.565508617014176,0.587956398121297,0.539377066624969,0.547473692642956,0.547001009635131,4.96779942432085,0.823479310721609,5.26637162506035,1.17145386711269,1.79806338620505,0.559391767911253,0.525898722085935,0.556791313393084,0.478744354369809,0.53857852692582,3.56062579420045,1.71160083984061,0.510895549929491,1.0790952514441,4.28048835689313,0.921269312381624
"MI0016797",8.16644925816661,-0.071686799763878,0.277541534678995,-0.235291185148656,5.24886138057774,-0.306895705457473,-0.160654804072725,-0.117920579143136,-0.0825596585698077,1.47045903774913,-0.147289913245395,-0.148072126889004,0.743165292063499,0.276446500530702,1.12145849938575,4.43475324574234,1.0237589442606,4.79180595927934,-0.183697829819927,-0.132003022642197,0.108804803138458,0.584927712374232,-0.267892219475795,-0.130992554844258,0.391516105815579,-0.229493750796374,-0.278375518387365,-0.205173357584416
"MIMAT0000431",2.46288031868118,2.52553735465128,4.28353259203846,2.43375576028289,2.23735247935109,1.74150173562425,1.94777556131725,2.05689672169297,1.59310076336244,1.55071021199587,9.48846190997431,2.2641251915835,7.54199858716257,1.7525252826886,2.55181858020169,6.93137789287782,2.6465861272176,1.56790083065594,1.88841349311569,2.32048082918338,1.66248591143041,2.21408069012977,5.40887857013191,3.35543644222469,2.35718720632684,6.19602941424541,2.36549649496985,2.62433510136945
"MI0017315",1.6598087040312,0.682298565747235,0.047392306434273,5.77680198393138,-0.692282214148218,-0.538433096892446,-0.598752642379751,5.64191683642688,-0.480124100678831,0.321552493245821,0.380308631498355,0.376951149943952,-0.661467119950963,-0.69710114834457,-0.561071264203588,-0.710271675111018,0.816604606906537,0.462269098388623,0.655065092045366,5.43272592250793,-0.743005214390773,-0.600630514829619,-0.741248566594516,0.448999021732244,0.0889026861672778,-0.0143848727912244,-0.755867343276823,0.112983489829877
"MIMAT0027396",4.99268460163917,6.16734279664244,5.5216404951595,5.02709879971854,2.8555356054908,2.49216573771502,2.25139649211781,2.62250651069775,2.73010043288991,2.67405116954936,6.23482427259099,3.23805143455497,6.11688067740934,2.08137772640385,1.92986368937615,6.06576481190227,1.9808297020762,2.32545172447853,3.22555832367586,2.780858321554,2.21725654040705,5.48218787917351,5.02228406426915,1.92982687222705,2.1399127032923,2.94282403116369,2.70921240294351,2.74663684115133
"MI0020364",2.50262880650351,9.55155663357932,10.1150362468431,5.40807072062922,1.23915210553503,0.357583570232025,0.522926186501725,1.83798629535261,1.52518591547054,0.52277865335986,0.538555291644628,1.98959091529907,0.467199465120094,1.21673559826592,10.1240440288413,1.15404391021589,0.673255181497772,0.56152512570208,1.78796161697564,1.34281527323702,0.742991839456147,1.6264698148937,2.19393487071916,0.557730582449235,1.37101221128084,1.25490601006177,1.372510255927,1.04689879694835
"MIMAT0000765",1.08374126803001,0.950169277482334,5.53581333927388,2.19843316723039,1.46237041220691,0.996501831083579,0.87711117556095,0.9112170859582,0.94081619711307,0.877012902797947,2.84307600207279,1.498201382596,2.29118291543837,0.821657947953236,11.7910563785377,1.1481632054359,1.86725769551664,1.56647829227605,0.859473585049972,0.899777117911988,1.05377580533417,0.87597184319718,6.11343013709677,3.07507365749362,2.28369571495218,1.68445262343571,1.67884295955524,11.5219245358173
"MIMAT0027360",0.514335248199133,0.287456401080004,0.588702822119227,0.234066084572189,0.234857170496921,0.218014990579819,0.253728988308968,0.867276030138252,0.280304983737879,0.253692969775154,0.257879938881708,0.774463546441866,0.590210302719426,18.491032342136,0.263432848402086,0.23165671438827,0.36598479246886,0.26450428787389,0.247318981168965,1.22332025920543,0.226154515605492,0.731576984590274,0.226439550170937,0.263407117079144,0.24038446315954,0.235480349520363,0.224101975809817,0.241610365594161
